Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
18.01.04,1,Natar,-,,,26,,,,,,,,,
18.01.04.2001,,,,1,Hajimena,,,,,,,,,,
18.01.04.2002,,,,2,Sidosari,,,,,,,,,,
18.01.04.2003,,,,3,Pemanggilan,,,,,,,,,,
18.01.04.2004,,,,4,Natar,,,,,,,,,,
18.01.04.2005,,,,5,Muara Putih,,,,,,,,,,
18.01.04.2006,,,,6,Negara Ratu,,,,,,,,,,
18.01.04.2007,,,,7,Merak Batin,,,,,,,,,,
18.01.04.2008,,,,8,Tanjung Sari,,,,,,,,,,
18.01.04.2009,,,,9,Bumi Sari,,,,,,,,,,
18.01.04.2010,,,,10,Candi Mas,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,,,,,,
18.01.04.2011,,,,11,Branti Raya,,,,,,,,,,
18.01.04.2012,,,,12,Haduyang,,,,,,,,,,
18.01.04.2013,,,,13,Banjar Negeri,,,,,,,,,,
18.01.04.2014,,,,14,Mandah,,,,,,,,,,
18.01.04.2015,,,,15,Rulung Helok,,,,,,,,,,
18.01.04.2016,,,,16,Bandarejo,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,,,,,,
18.01.04.2017,,,,17,Suka Damai,,,,,,,,,,
18.01.04.2018,,,,18,Purwosari,,,,,,,,,,
18.01.04.2019,,,,19,Pancasila,,,,,,,,,,
18.01.04.2020,,,,20,Rejosari,,,,,,,,,,
18.01.04.2021,,,,21,Rulung Raya,,,,,,,,,,
18.01.04.2022,,,,22,Krawang Sari,,,,,,,,,,
18.01.04.2023,,,,23,Wai Sari,,"Pemekaran Desa, Perda No. 21/2012",,,,,,,,
18.01.04.2024,,,,24,Kali Sari,,"Pemekaran Desa, Perda No. 21/2012",,,,,,,,
18.01.04.2025,,,,25,Rulung Sari,,"Pemekaran Desa, Perda No. 22/2012",,,,,,,,
18.01.04.2026,,,,26,Rulung Mulya,,"Pemekaran Desa, Perda No. 22/2012",,,,,,,,
18.01.05,2,Tanjung Bintang,-,,,16,,,,,,,,,
18.01.05.2001,,,,1,Kaliasin,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,,,,,,
,,,,,Bangun Sari,,"Menjadi wil. Kec. Tanjung Sari, Perda No. 3/2006",,,,,,,,
,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,,
18.01.05.2003,,,,,,,,2,Lematang,,,,,,
18.01.05.2004,,,,,,,,3,Sukanegara,,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,
18.01.05.2005,,,,,,,,4,Serdang,,,,,,
18.01.05.2006,,,,,,,,5,Sinar Ogan,,,,,,
18.01.05.2007,,,,,,,,6,Jati Baru,,,,,,
18.01.05.2008,,,,,,,,7,Sabah Balau,,,,,,
18.01.05.2009,,,,,,,,8,Budi Lestari,,,,,,
18.01.05.2010,,,,,,,,9,Trimulyo,,,,,,
18.01.05.2011,,,,,,,,10,Jati Indah,,,,,,
18.01.05.2012,,,,,,,,11,Way Galih,,,,,,
18.01.05.2013,,,,,,,,12,Sindang Sari,,,,,,
,,,,,,,,,Purwodadi Dalam,,,"Menjadi wil. Kec. Tanjung Sari, Perda No. 3/2006",,,
18.01.05.2015,,,,,,,,13,Purwodadi Simpang,,,Perbaikan Nama sesuai Surat Pemprov Lampung No.,,,
