Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,,LUAS,JUMLAH,,,
K O D E,,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,(Km2),(Jiwa) *),,,
32.01.05.2009,,,,,,,9,Bojong Koneng,,,,,,,
32.01.06,,,,6,Jonggol,-,,,14,,,,,,
32.01.06.2001,,,,,,,1,Sukamaju,,,,,,,
32.01.06.2002,,,,,,,2,Sirnagalih,,,,,,,
32.01.06.2003,,,,,,,3,Singajaya,,,,Koreksi penulisan Perda No. 3/2003,,,
32.01.06.2004,,,,,,,4,Sukasirna,,,,,,,
32.01.06.2005,,,,,,,5,Sukanegara,,,,,,,
32.01.06.2006,,,,,,,6,Sukamanah,,,,,,,
32.01.06.2007,,,,,,,7,Weninggalih,,,,,,,
32.01.06.2008,,,,,,,8,Cibodas,,,,,,,
32.01.06.2009,,,,,,,9,Jonggol,,,,,,,
32.01.06.2010,,,,,,,10,Bendungan,,,,,,,
32.01.06.2011,,,,,,,11,Singasari,,,,,,,
32.01.06.2012,,,,,,,12,Balekambang,,,,,,,
32.01.06.2013,,,,,,,13,Sukajaya,,,,,,,
32.01.06.2014,,,,,,,14,Sukagalih,,,,,,,
32.01.07,,,,7,Cileungsi,-,,,12,,,,,,
32.01.07.2001,,,,,,,1,Pasirangin,,,,,,,
32.01.07.2002,,,,,,,2,Mekarsari,,,,,,,
32.01.07.2003,,,,,,,3,Mampir,,,,,,,
32.01.07.2004,,,,,,,4,Dayeuh,,,,,,,
32.01.07.2005,,,,,,,5,Gandoang,,,,,,,
32.01.07.2006,,,,,,,6,Jatisari,,,,,,,
32.01.07.2007,,,,,,,7,Cileungsi Kidul,,,,,,,
32.01.07.2008,,,,,,,8,Cipeucang,,,,,,,
32.01.07.2009,,,,,,,9,Situsari,,,,,,,
32.01.07.2010,,,,,,,10,Cipenjo,,,,,,,
32.01.07.2011,,,,,,,11,Limusnunggal,,,,,,,
32.01.07.2012,,,,,,,12,Cileungsi,,,,,,,
32.01.08,,,,8,Cariu,-,,,10,,,,,,
32.01.08.2001,,,,,,,1,Karyamekar,,,,,,,
32.01.08.2002,,,,,,,2,Babakanraden,,,,Koreksi penulisan Perda No. 3/2003,,,
,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
32.01.08.2003,,,,,,,3,Cikutamahi,,,,,,,
32.01.08.2004,,,,,,,4,Kutamekar,,,,,,,
32.01.08.2005,,,,,,,5,Cariu,,,,,,,
32.01.08.2006,,,,,,,6,Mekarwangi,,,,,,,
32.01.08.2007,,,,,,,7,Bantarkuning,,,,,,,
32.01.08.2008,,,,,,,8,Sukajadi,,,,,,,
32.01.08.2009,,,,,,,9,Tegalpanjang,,,,,,,
32.01.08.2010,,,,,,,10,Cibatutiga,,,,,,,
32.01.09,,,,9,Sukamakmur,-,,,10,,,,,,
32.01.09.2001,,,,,,,1,Wargajaya,,,,,,,
32.01.09.2002,,,,,,,2,Pabuaran,,,,,,,
32.01.09.2003,,,,,,,3,Sukadamai,,,,,,,
32.01.09.2004,,,,,,,4,Sukawangi,,,,,,,
32.01.09.2005,,,,,,,5,Cibadak,,,,,,,
32.01.09.2006,,,,,,,6,Sukaresmi,,,,,,,
32.01.09.2007,,,,,,,7,Sukamulya,,,,,,,
32.01.09.2008,,,,,,,8,Sukaharja,,,,,,,
32.01.09.2009,,,,,,,9,Sirnajaya,,,,,,,
32.01.09.2010,,,,,,,10,Sukamakmur,,,,,,,
32.01.10,,,,10,Parung,-,,,9,,,,,,
32.01.10.2001,,,,,,,1,Parung,,,,,,,
32.01.10.2002,,,,,,,2,Iwul,,,,,,,
32.01.10.2003,,,,,,,3,Bojongsempu,,,,,,,
32.01.10.2004,,,,,,,4,Waru,,,,,,,
32.01.10.2005,,,,,,,5,Cogreg,,,,,,,
32.01.10.2006,,,,,,,6,Pamegarsari,,,,,,,
32.01.10.2007,,,,,,,7,Warujaya,,,,,,,
32.01.10.2008,,,,,,,8,Bojongindah,,,,,,,
32.01.10.2009,,,,,,,9,Jabonmekar,,,,,,,
32.01.11,,,,11,Gunung Sindur,-,,,10,,,,,,
32.01.11.2001,,,,,,,1,Cidokom,,,,,,,
32.01.11.2002,,,,,,,2,Padurenan,,,,,,,
32.01.11.2003,,,,,,,3,Pengasinan,,,,,,,
32.01.11.2004,,,,,,,4,Curug,,,,,,,
,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,
,NAMA PROVINSI /,,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
K O D E,KABUPATEN / KOTA,,,,,,,,,,(Km2),(Jiwa) *),,,
,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,,
32.01.11.2005,,,,,,,,5,Gunungsindur,,,,,,
32.01.11.2006,,,,,,,,6,Jampang,,,,,,
32.01.11.2007,,,,,,,,7,Cibadung,,,,,,
32.01.11.2008,,,,,,,,8,Cibinong,,,,,,
32.01.11.2009,,,,,,,,9,Rawakalong,,,,,,
32.01.11.2010,,,,,,,,10,Pabuaran,,,,,,
32.01.12,,,,12,Kemang,,1,,,8,,,,,
32.01.12.2001,,,,,,,,1,Bojong,,,,,,
