Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,NOMOR,TAHUN,,,,,,,,,,,,,
,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,,
,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,,
,,,,,Tabam Sere,,,,,,,,,,
92.01.04,2,Beraur,-,,,13,,,,,,,,,
92.01.04.2001,,,,1,Klabra,,,,,,,,,,
92.01.04.2002,,,,2,Wanurian,,,,,,,,,,
,,,,,Buk,,"Menjadi wil. Kec. Klabot, Perda No. 12/2007",,,,,,,,
,,,,,Indiwi,,"Menjadi wil. Kec. Klabot, Perda No. 12/2007",,,,,,,,
,,,,,Wilty,,"Menjadi wil. Kec. Klawak, Perda No. 12/2007",,,,,,,,
,,,,,Klabot,,"Menjadi wil. Kec. Klabot, Perda No. 12/2007",,,,,,,,
,,,,,Tarsa,,"Menjadi wil. Kec. Klawak, Perda No. 12/2007",,,,,,,,
,,,,,Disfra,,Menjadi wil Kec Bagun Perda No. 31/2013,,,,,,,,
92.01.04.2009,,,,3,Klarion,,,,,,,,,,
,,,,,Hobard,,"Menjadi wil. Kec. Klawak, Perda No. 12/2007",,,,,,,,
92.01.04.2011,,,,4,Kaas,,,,,,,,,,
,,,,,Mlakhan,,"Menjadi wil. Kec. Klabot, Perda No. 12/2007",,,,,,,,
,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,
,NAMA PROVINSI /,,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
K O D E,KABUPATEN / KOTA,,,,,,,,,,(Km2),(Jiwa) *),,,
,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,,
,,,,,,,,,Wisbiak,,,,Menjadi wil Kec. Konhir Perda No. 39/2013,,
,,,,,,,,,Bagung,,,,Menjadi Wil Kec Bagun Perda No 31/2013,,
92.01.04.2015,,,,,,,,5,Wensi,,,,Pemekaran desa Perda No. 22/2008,,
92.01.04.2016,,,,,,,,6,Mumpi,,,,Pemekaran desa Perda No. 22/2008,,
,,,,,,,,,Klafelem,,,,Menjadi wil Kec. Konhir Perda No. 39/2013,,
,,,,,,,,,Mlasiwor,,,,Menjadi wil Kec. Konhir Perda No. 39/2013,,
92.01.04.2019,,,,,,,,7,Klamak,,,,Pemekaran Desa Klabra Perda No 53/2013,,
92.01.04.2020,,,,,,,,8,Serselion,,,,Perda No. 7/2010,,
,,,,,,,,,Sabake,,,,Menjadi Wil Kec Botain  Perda No 43/2013,,
92.01.04.2022,,,,,,,,9,Kmafo,,,,Pemekaran Desa Wanurian Perda No 53/2013,,
,,,,,,,,,Klayastani,,,,Menjadi Wil Kec Botain  Perda No 43/2013,,
,,,,,,,,,Klawom,,,,Menjadi Wil Kec Bagun Perda No 31/2013,,
,,,,,,,,,Klamomis,,,,Menjadi Wil Kec Bagun Perda No 31/2013,,
,,,,,,,,,Klawon,,,,Menjadi Wil Kec Bagun Perda No 31/2013,,
92.01.04.2027,,,,,,,,10,Midlal,,,,Pemekaran Desa Kaas Perda No 53/2013,,
92.01.04.2028,,,,,,,,11,Sorain,,,,Pemekaran Desa Klarion Perda No 53/2013,,
,,,,,,,,Mode,,,,,Menjadi Wil Kec Bagun Perda No 31/2013,,
,,,,,,,,,Bratmawe,,,,Menjadi Wil Kec Bagun Perda No 31/2013,,
,,,,,,,,,Klakwonrit,,,,Menjadi Wil Kec Bagun Perda No 31/2013,,
,,,,,,,,,Mlamli,,,,Menjadi Wil Kec Bagun Perda No 31/2013,,
92.01.04.2033,,,,,,,,12,Armoin,,,,Pemekaran Desa Mumpi Perda No 53/2013,,
92.01.04.2034,,,,,,,,13,Serselion Baru,,,,Pemekaran Desa Klabra Perda No.  53/2013,,
,,,,,,,,,Mamsit,,,,Menjadi Wil Kec Botain  Perda No 43/2013,,
92.01.05,,,,3,Salawati,,4,,,3,,,,,
92.01.05.1001,,,,,,1,Katinim,,,,,,Peningkatan Desa mjd Kelurahan Perda No 45/2013,,
,,,,,,,,Arar,,,,,"Menjadi wil. Kec. Mayamuk, Perda No. 5/2005",,
,,,,,,,,,Makbusum,,,,"Menjadi wil. Kec. Mayamuk, Perda No. 5/2005",,
,,,,,,,,,Makbalim,,,,"Menjadi wil. Kec. Mayamuk, Perda No. 5/2005",,
,,,,,,,,Jeflio,,,,,"Menjadi wil. Kec. Mayamuk, Perda No. 5/2005",,
92.01.05.1006,,,,,,2,Majener,,,,,,Peningkatan Status Perda No. 13/2007,,
92.01.05.1007,,,,,,3,Majaran,,,,,,Peningkatan Status Perda No. 13/2007,,
,,,,,,,,,Makotyamsa,,,,"Menjadi wil. Kec. Mayamuk, Perda No. 5/2005",,
92.01.05.1009,,,,,,4,Matawolot,,,,,,Pengkatan status desa mjd kelurahan Perda No 47/2013,,
,,,,,,,,,Klasari,,,,Menjadi wil Kec. Moisegen Perda No. 22/2007,,
,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,
,NAMA PROVINSI /,,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
K O D E,KABUPATEN / KOTA,,,,,,,,,,(Km2),(Jiwa) *),,,
,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,,
92.01.05.2011,,,,,,,,1,Walal,,,,,,
92.01.05.2012,,,,,,,,2,Malaus,,,,,,
,,,,,,,,,Klafdalim,,,,Menjadi wil Kec. Moisegen Perda No. 22/2007,,
,,,,,,,,,Klaforo,,,,Menjadi wil Kec. Moisegen Perda No. 22/2007,,
,,,,,,,,,Klasof,,,,Menjadi wil Kec. Moisegen Perda No. 22/2007,,
,,,,,,,,,Klalin,,,,"Menjadi wil. Kec. Mayamuk, Perda No. 5/2005",,
,,,,,,,,,Ninjimur,,,,Menjadi wil Kec. Moisegen Perda No. 22/2007,,
92.01.05.2018,,,,,,,,3,Rawa Sugi,,,,Pemekaran desa Perda No. 22/2008,,
92.01.06,,,,4,Seget,,-,,,9,,,,,
92.01.06.2001,,,,,,,,1,Seget,,,,,,
,,,,,,,,,Waliam,,,,"Menjadi wil. Kec. Salawati Selatan, Perda No. 5/2005",,
,,,,,,,,,Sailolof,,,,"Menjadi wil. Kec. Salawati Selatan, Perda No. 5/2005",,
92.01.06.2004,,,,,,,,2,Malaban,,,,,,
92.01.06.2005,,,,,,,,3,Pulau Kasim,,,,Koreksi Srt Bup. No. 125.1/293 tgl.21 Maret 2016,,
,,,,,,,,,Duriankari,,,,"Menjadi wil. Kec. Salawati Selatan, Perda No. 5/2005",,
,,,,,,,,,Klotlof,,,,"Menjadi wil. Kec. Salawati Selatan, Perda No. 5/2005",,
,,,,,,,,,Klasigon,,,,,,
,,,,,,,,,Wajin,,,,,,
92.01.06.2010,,,,,,,,4,Kasimle,,,,,,
92.01.06.2011,,,,,,,,5,Wewenagu,,,,Pemekaran desa Perda No. 22/2008,,
92.01.06.2012,,,,,,,,6,Wasingsan,,,,Pemekaran desa Perda No. 22/2008,,
92.01.06.2013,,,,,,,,7,Klayas,,,,Pemekaran desa Perda No. 22/2008,,
92.01.06.2014,,,,,,,,8,Wayenkede,,,,Pemekaran desa Perda No. 4/2009,,
92.01.06.2015,,,,,,,,9,Mobi,,,,Pemekaran Desa Kasim Perda No 53/2013,,
92.01.07,,,,5,Aimas,,11,,,3,,,,,
92.01.07.1001,,,,,,1,Aimas,,,,,,,,
92.01.07.1002,,,,,,2,Malawili,,,,,,Peningkatan status Perda No. 3/2009,,
92.01.07.1003,,,,,,3,Malawele,,,,,,Peningkatan status Perda No. 3/2009,,
,,,,,,,,,Klamalu,,,,Menjadi wil Kec. Mariat Perda No. 22/2007,,
,,,,,,,,,Mariyai,,,,Menjadi wil Kec. Mariat Perda No. 22/2007,,
92.01.07.1006,,,,,,4,Mariat Pantai,,,,,,Peningkatan status Perda no. 3/2009,,
,,,,,,,,,,,,,,,
Klalin II,,,,,,,,,,,,,,,
Aduwey,,,,,,,,,,,,,,,
Atkari,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,LUAS,JUMLAH,,,,,,,
,NAMA PROVINSI /,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,,
K O D E,KABUPATEN / KOTA,,,,,,(Km2),(Jiwa) *),,,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,,,,,,,,
,,,,,,,,,,,,,,,
Magei,,,,,,,,,,,,,,,
Biga,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Gamta,,,,,,,,,,,,,,,
Yellu,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Harapan Jaya,,,,,,,,,,,,,,,
Folley,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Meos Kapal,,,,,,,,,,,,,,,
Pulau Tikus,,,,,,,,,,,,,,,
Dibalal,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Tolobi,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Kaputjui,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Usaha Jaya,,,,,,,,,,,,,,,
Sato Kurana,,,,,,,,,,,,,,,
Inamo,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Wermanda,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,Margo Mulyo,,Menjadi wil Kec. Mariat Perda No. 22/2007 - Perda No. 37/2007,,,,,,
92.01.07.1026,,,5,Mariat Gunung,,,,,Peningkatan status  Perda  No. 3/2009,,,,,,
,,,,,,,Klaben,,Menjadi wil Kec. Mariat Perda No. 22/2008,,,,,,
92.01.07.2028,,,,,,1,Maibo,,Pemekaran desa Perda No. 22/2008,,,,,,
92.01.07.1029,,,6,Warmon,,,,,Perda No. 13/2007 Peningkatan status menjadi Kel.,,,,,,
92.01.07.1030,,,7,Klabinain,,,,,Perda No. 37/2009 Peningkatan status menjadi Kel.,,,,,,
92.01.07.1031,,,8,Malasom,,,,,Pembentukan Kel. Perda No. 3/2009,,,,,,
92.01.07.1032,,,9,Klaigit,,,,,Pembentukan Kel. Perda No. 3/2009,,,,,,
92.01.07.2033,,,,,,2,Aimo,,Pemekaran Kel Aimas  Perda No 53/2013,,,,,,
92.01.07.1034,,,10,Malagusa,,,,,Peningkatan status desa mjd kelurahan Perda No 48/2013.,,,,,,
92.01.07.1035,,,11,Klafma,,,,,Peningkatan status desa mjd kelurahan Perda No 51/2013,,,,,,
92.01.07.2038,,,,,,3,Malasaum,,Pemekaran desa Mariat Gunung Perda No. 4/2009,,,,,,
92.01.08,6,Klamono,,,-,,,10,,,,,,,
92.01.08.2001,,,,,,1,Klawana,,,,,,,,
92.01.08.2002,,,,,,2,Klamano,,,,,,,,
92.01.08.2003,,,,,,3,Wariayau,,,,,,,,
,,,,,,,Klamugun,,Menjadi Wil Kec Malabotom  Perda No 38/2013,,,,,,
,,,,,,,Malasigit,,Menjadi Wil Kec Malabotom  Perda No 38/2013,,,,,,
,,,,,,,Klagulu,,Menjadi Wil Kec Malabotom  Perda No 38/2013,,,,,,
,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
,,,,,,,,Keladum/Maladuk,,,,Menjadi wil. Kec. Klasafet Perda No. 40/2013,,,
92.01.08.2008,,,,,,,4,Klamono,,,,Pemekaran desa Perda No. 22/2008. Koreksi nama Srt Kab,,,
,,,,,,,,,,,,Sorong No 140/285 tgl 24 maret 2017 dan Srt Ditjen Pemdes No,,,
,,,,,,,,,,,,146/3672/BPD tgl 21 Juni 2017,,,
92.01.08.2009,,,,,,,5,Wonosari,,,,Pemekaran desa Perda No. 22/2008,,,
92.01.08.2010,,,,,,,6,Gisim Darat,,,,Pemekaran desa Perda No. 22/2008,,,
,,,,,,,,Malajapa,,,,Menjadi Wil Kec Malabotom  Perda No 38/2013,,,
,,,,,,,,Klasman,,,,Menjadi Wil Kec Malabotom  Perda No 38/2013,,,
92.01.08.2013,,,,,,,7,Mlais,,,,Pemekaran desa Perda No. 22/2008,,,
,,,,,,,,Magatarum,,,,Menjadi Wil Kec Malabotom  Perda No 38/2013,,,
,,,,,,,,Malamoja,,,,Menjadi Wil Kec Malabotom  Perda No 38/2013,,,
