Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,,LUAS,JUMLAH,,,
K O D E,,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
62.01.04,,,,4,Arut Utara,,1,,,10,,,,,
62.01.04.2001,,,,,,,,1,Nanga Mua,,,,,,
62.01.04.1002,,,,,,1,Pangkut,,,,,,,,
62.01.04.2003,,,,,,,,2,Sukarami,,,,Perbaikan nama sesuai Surat Pemprov Kalteng,,
,,,,,,,,,,,,,411.1/369/Dis-PMD/IV/2017 hal Revisi Nama-Nama Desa dan,,
,,,,,,,,,,,,,Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni,,
,,,,,,,,,,,,,2017,,
62.01.04.2004,,,,,,,,3,Gandis,,,,,,
62.01.04.2005,,,,,,,,4,Kerabu,,,,,,
62.01.04.2006,,,,,,,,5,Sambi,,,,,,
62.01.04.2007,,,,,,,,6,Penyombaan,,,,Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang,,
,,,,,,,,,,,,,Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016,,
62.01.04.2008,,,,,,,,7,Pandau,,,,,,
62.01.04.2009,,,,,,,,8,Riam,,,,,,
62.01.04.2010,,,,,,,,9,Panahan,,,,,,
62.01.04.2011,,,,,,,,10,Sungai Dau,,,,Pemekaran sebagian wil Desa Sambi Perda No. 10/2008,,
62.01.05,,,,5,Pangkalan Lada,,-,,,11,,,Perda 10/2003,,
62.01.05.2001,,,,,,,,1,Pangkalan Tiga,,,,,,
62.01.05.2002,,,,,,,,2,Pandu Sanjaya,,,,,,
62.01.05.2003,,,,,,,,3,Lada Mandala Jaya,,,,,,
,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,JUMLAH,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,
,,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,,KABUPATEN / KOTA,,,,,,,,(Km2),(Jiwa) *),,,,
,,,KAB,KOTA,KECAMATAN,,KELURAHAN,,D E S A,,,,,,
62.01.05.2004,,,,,,,,4,Makarti Jaya,,,,,,
62.01.05.2005,,,,,,,,5,Sumber Agung,,,,,,
62.01.05.2006,,,,,,,,6,Purbasari,,,,,,
62.01.05.2007,,,,,,,,7,Sungai Rangit Jaya,,,,,,
62.01.05.2008,,,,,,,,8,Pangkalan Dewa,,,Perda No. 2/2005,,,
62.01.05.2009,,,,,,,,9,Kadipi Atas,,,Perda No. 2/2005,,,
62.01.05.2010,,,,,,,,10,Sungai Melawen,,,Perda No. 29/2006,,,
62.01.05.2011,,,,,,,,11,Pangkalan Durin,,,,,,
62.01.06,,,,6,Pangkalan Banteng,,-,,17,,,Perda 10/2003,,,
62.01.06.2001,,,,,,,,1,Pangkalan Banteng,,,,,,
62.01.06.2002,,,,,,,,2,Mulya Jadi,,,,,,
62.01.06.2003,,,,,,,,3,Karang Mulya,,,,,,
62.01.06.2004,,,,,,,,4,Kebun Agung,,,,,,
62.01.06.2005,,,,,,,,5,Sido Mulyo,,,,,,
62.01.06.2006,,,,,,,,6,Marga Mulya,,,,,,
62.01.06.2007,,,,,,,,7,Amin Jaya,,,,,,
62.01.06.2008,,,,,,,,8,Arga Mulya,,,,,,
62.01.06.2009,,,,,,,,9,Natai Kerbau,,,"Semula wil Kec. Kumai, Perda No. 10/2003",,,
62.01.06.2010,,,,,,,,10,Simpang Berambai,,,Perda No. 2/2005,,,
62.01.06.2011,,,,,,,,11,Sungai Hijau,,,Perda No. 15/2006,,,
62.01.06.2012,,,,,,,,12,Sungai Pakit,,,"Pemekaran sebagian Desa Amin Jaya Perda No. 4/2010,",,,
,,,,,,,,,,,,Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang,,,
,,,,,,,,,,,,Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016,,,
62.01.06.2013,,,,,,,,13,Berambai Makmur,,,Pemekaran sebagian Desa Natal Kerbau Perda No. 12/2010,,,
62.01.06.2014,,,,,,,,14,Karang Sari,,,"Pemekaran sebagian Desa Mulya Jadi Perda No. 13/2010,",,,
,,,,,,,,,,,,Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang,,,
,,,,,,,,,,,,Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016,,,
62.01.06.2015,,,,,,,,15,Sungai Pulau,,,"Pemekaran sebagian Desa Mulya Jadi Perda No. 14/2010,",,,
,,,,,,,,,,,,Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang,,,
,,,,,,,,,,,,Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016,,,
62.01.06.2016,,,,,,,,16,Sungai Bengkuang,,,"Pemekaran sebagian Desa Sidomulyo Perda No. 15/2008,",,,
,,,,,,,,,,,,Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang,,,
,,,,,,,,,,,,Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016,,,
62.01.06.2017,,,,,,,,17,Sungai Kuning,,,"Pemekaran sebagian Desa Kebun Agung Perda No. 15/2008,",,,
,,,,,,,,,,,,Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang,,,
,,,,,,,,,,,,Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016,,,
62.02,2,KAB. KOTAWARINGIN TIMUR,,,,17,17,,168,"16.796,00",408.029,,,,
62.02.01,,,,1,Kota Besi,,2,,9,,,,,,
,,,,,,,,Sebabi,,,,"Menjadi wil. Kec. Telawang, Perda No. 37/2006",,,
,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,,
,,,,,,,,,Tanah Putih,,,"Menjadi wil. Kec. Telawang, Perda No. 37 /2006",,,
62.02.01.2003,,,,,,,,1,Palangan,,,,,,
62.02.01.2004,,,,,,,,2,Hanjalipan,,,,,,
62.02.01.2005,,,,,,,,3,Simpur,,,,,,
62.02.01.2006,,,,,,,,4,Pamalian,,,Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang,,,
,,,,,,,,,,,,Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016,,,
62.02.01.2007,,,,,,,,5,Camba,,,,,,
62.02.01.2008,,,,,,,,6,Kandan,,,,,,
62.02.01.1009,,,,,,1,Kota Besi Hulu,,,,,,,,
62.02.01.1010,,,,,,2,Kota Besi Hilir,,,,,,,,
,,,,,,,,,Biru Maju,,,"Menjadi wil. Kec. Telawang, Perda No. 37 /2006",,,
62.02.01.2012,,,,,,,,7,Bajarum,,,,,,
,,,,,,,,,Sumber Makmur,,,"Menjadi wil. Kec. Telawang, Perda No. 37 /2006",,,
,,,,,,,,,Kenyala,,,"Menjadi wil. Kec. Telawang, Perda No. 37 /2006",,,
62.02.01.2015,,,,,,,,8,Rasau Tumbuh,,,,,,
,,,,,,,,,Penyang,,,"Menjadi wil. Kec. Telawang, Perda No. 37 /2006",,,
62.02.01.2017,,,,,,,,9,Soren,,,Perda No. 10/2008,,,
62.02.02,,,,2,Cempaga,,-,,8,,,,,,
,,,,,,,,,Pundu,,,"Menjadi wil. Kec. Cempaga Hulu, Perda No. 10/2003",,,
,,,,,,,,,Karuing,,,"Menjadi wil. Kec. Cempaga Hulu, Perda No. 10/2003",,,
,,,,,,,,,Parit,,,"Menjadi wil. Kec. Cempaga Hulu, Perda No. 10/2003",,,
62.02.02.2004,,,,,,,,1,Rubung Buyung,,,,,,
62.02.02.2005,,,,,,,,2,Patai,,,,,,
62.02.02.2006,,,,,,,,3,Luwuk Ranggan,,,,,,
62.02.02.2007,,,,,,,,4,Jemaras,,,,,,
62.02.02.2008,,,,,,,,5,Cempaka Mulia Timur,,,,,,
62.02.02.2009,,,,,,,,6,Cempaka Mulia Barat,,,,,,
62.02.02.2010,,,,,,,,7,Luwuk Bunter,,,,,,
62.02.02.2011,,,,,,,,8,Sungai Paring,,,,,,
,,,,,,,,,Pantai Harapan,,,"Menjadi wil. Kec. Cempaga Hulu, Perda No. 10/2003",,,
62.02.03,,,,3,Mentaya Hulu,,1,,15,,,,,,
62.02.03.2001,,,,,,,,1,Tangar,,,,,,
62.02.03.2002,,,,,,,,2,Baampah,,,,,,
62.02.03.2003,,,,,,,,3,Kawan Batu,,,,,,
62.02.03.2004,,,,,,,,4,Tanjung Bantur,,,,,,
,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,,
62.02.03.2005,,,,,,,,5,Penda Durian,,,,,,
62.02.03.2006,,,,,,,,6,Pahirangan,,,,,,
62.02.03.2007,,,,,,,,7,Satiung,,,,,,
62.02.03.2008,,,,,,,,8,Santilik,,,,,,
62.02.03.2009,,,,,,,,9,Tangka Robah,,,,,,
62.02.03.2010,,,,,,,,10,Pemantang,,,,,,
62.02.03.2011,,,,,,,,11,Tumbang Sapiri,,,,,,
62.02.03.1012,,,,,,1,Kuala Kuayan,,,,,,,,
,,,,,,,,,Tumbang Tilap,,,"Menjadi wil. Kec. Bukit Santuai, Perda No. 37/2006",,,
62.02.03.2014,,,,,,,,12,Bawan,,,,,,
62.02.03.2015,,,,,,,,13,Tanjung Jariangau,,,,,,
,,,,,,,,,Tumbang Kaminting,,,"Menjadi wil. Kec. Bukit Santuai, Perda No. 37/2006",,,
,,,,,,,,,Tanah Haluan,,,"Menjadi wil. Kec. Bukit Santuai, Perda No. 37/2006",,,
,,,,,,,,,Tumbang Penyahuan,,,"Menjadi wil. Kec. Bukit Santuai, Perda No. 37/2006",,,
,,,,,,,,,Tumbang Sapia,,,"Menjadi wil. Kec. Bukit Santuai, Perda No. 37/2006",,,
,,,,,,,,,Tumbang Getas,,,"Menjadi wil. Kec. Bukit Santuai, Perda No. 37/2006",,,
,,,,,,,,,Tewei Hara,,,"Menjadi wil. Kec. Bukit Santuai, Perda No. 37/2006",,,
,,,,,,,,,Tumbang Payang,,,"Menjadi wil. Kec. Bukit Santuai, Perda No. 37/2006",,,
,,,,,,,,,Tumbang Kania,,,"Menjadi wil. Kec. Bukit Santuai, Perda No. 37/2006",,,
,,,,,,,,,Tumbang Tawan,,,"Menjadi wil. Kec. Bukit Santuai, Perda No. 37/2006",,,
,,,,,,,,,Lunuk Bagantung,,,"Menjadi wil. Kec. Bukit Santuai, Perda No. 37/2006",,,
,,,,,,,,,Tumbang Torung,,,"Menjadi wil. Kec. Bukit Santuai, Perda No. 37/2006",,,
,,,,,,,,,Tumbang Batu,,,"Menjadi wil. Kec. Bukit Santuai, Perda No. 37/2006",,,
,,,,,,,,,Tumbang Saluang,,,"Menjadi wil. Kec. Bukit Santuai, Perda No. 37/2006",,,
,,,,,,,,,Buana Mustika,,,Menjadi wil. Kec. Telaga Antang Perda No. 16/2010,,,
,,,,,,,,,Tanjung Harapan,,,Menjadi wil. Kec. Telaga Antang Perda No. 16/2010,,,
62.02.03.2031,,,,,,,,14,Kapuk,,,Pemekaran desa Kawan Batu Perda No. 17/2010,,,
62.02.03.2032,,,,,,,,15,Pantap,,,Pemekaran sebagian wil Desa Tangar Perda No. 6/2011,,,
62.02.04,,,,4,Parenggean,,1,,14,,,,,,
62.02.04.2001,,,,,,,,1,Tehang,,,,,,
62.02.04.2002,,,,,,,,2,Kabuau,,,,,,
,,,,,,,,,Subungsu,,,Menjadi wil. Kec. Tualan Hulu Perda no. 16/2010,,,
62.02.04.1004,,,,,,1,Parenggean,,,,,Menjadi Kel. Perda No. 38/2006,,,
,,,,,,,,Merah,,,,Menjadi wil. kec. Tualan Hulu Perda No. 16/2010,,,
,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,,
