Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,,LUAS,JUMLAH,,,
,,,,,,,,,Singgani,,,,"Perda No. 3/2007, Menjadi wil. Kec. Lariang, Perda No. 4/2008",,
,,,,,,,,,Kulu,,,,"Perda No. 3/2007, Menjadi wil. Kec. Lariang, Perda No. 4/2008",,
,,,,,,,,,Bambakoro,,,,"Perda No. 3/2007, Menjadi wil. Kec. Lariang, Perda No. 4/2008",,
,,,,,,,,,Batu Matoru,,,,"Perda No. 3/2007, Menjadi wil. Kec. Lariang, Perda No. 4/2008",,
,,,,,,,,,Sumber Sari,,,,"Menjadi wil. Kec. Bulu Taba, Perda No. 9/2007",,
76.01.04,,,,4,Sarudu,,-,,,5,,,,,
76.01.04.2001,,,,,,,,1,Sarudu,,,,,,
,,,,,,,,,Dapurang,,,,"Menjadi wil. Kec. Dapurang, Perda No. 9/2007",,
76.01.04.2003,,,,,,,,2,Bulu Mario,,,,,,
,,,,,,,,,Saptanajaya,,,,"Menjadi wil. Kec. Duripoku, Perda No. 9/2007",,
76.01.04.2005,,,,,,,,3,Kumasari,,,,,,
,,,,,,,,,Tamarunang,,,,"Menjadi wil. Kec. Duripoku, Perda No. 9/2007",,
,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
,,,,,,,,Tirtabuana,,,,"Menjadi wil. Kec. Dapurang, Perda No. 9/2007",,,
,,,,,,,,Benggaulu,,,,"Perda No. 3/2007, Menjadi wil. Kec. Dapurang, Perda No. 9/2007",,,
,,,,,,,,Bulu Bonggu,,,,"Perda No. 3/2007, Menjadi wil. Kec. Dapurang, Perda No. 9/2007",,,
,,,,,,,,Sarasa,,,,"Perda No. 3/2007, Menjadi wil. Kec. Dapurang, Perda No. 9/2007",,,
76.01.04.2011,,,,,,,4,Patika,,,,Perda No. 3/2007,,,
76.01.04.2012,,,,,,,5,Doda,,,,Perda No. 3/2007,,,
,,,,,,,,Taranggi,,,,"Perda No. 3/2007, Menjadi wil. Kec. Duripoku, Perda No. 9/2007",,,
,,,,,,,,Sipakainga,,,,"Perda No. 3/2007, Menjadi wil. Kec. Duripoku, Perda No. 9/2007",,,
76.01.05,,,,5,Dapurang,-,,,5,,,Perda No. 9/2007,,,
76.01.05.2001,,,,,,,1,Dapurang,,,,Semula wil. Kec. Sarudu,,,
76.01.05.2002,,,,,,,2,Benggaulu,,,,Semula wil. Kec. Sarudu,,,
76.01.05.2003,,,,,,,3,Tirtabuana,,,,Semula wil. Kec. Sarudu,,,
76.01.05.2004,,,,,,,4,Bulu Bonggu,,,,Semula wil. Kec. Sarudu,,,
76.01.05.2005,,,,,,,5,Sarasa,,,,Semula wil. Kec. Sarudu,,,
76.01.06,,,,6,Duripoku,-,,,4,,,Perda No. 9/2007,,,
76.01.06.2001,,,,,,,1,Tammarunang,,,,Semula wil. Kec. Sarudu,,,
76.01.06.2002,,,,,,,2,Saptanajaya,,,,Semula wil. Kec. Sarudu,,,
76.01.06.2003,,,,,,,3,Taranggi,,,,Semula wil. Kec. Sarudu,,,
76.01.06.2004,,,,,,,4,Sipakainga,,,,Semula wil. Kec. Sarudu,,,
76.01.07,,,,7,Bulu Taba,-,,,7,,,Perda No. 9/2007,,,
76.01.07.2001,,,,,,,1,Lilimori,,,,Semula wil. Kec. Baras,,,
76.01.07.2002,,,,,,,2,Karave,,,,Semula wil. Kec. Baras,,,
76.01.07.2003,,,,,,,3,Bukit Harapan,,,,Semulawil. Kec. Baras,,,
76.01.07.2004,,,,,,,4,Kastabuana,,,,Semula wil. Kec. Baras,,,
76.01.07.2005,,,,,,,5,Sumber Sari,,,,Semula wil. Kec. Baras,,,
76.01.07.2006,,,,,,,6,Lelejae,,,,Semula wil. Kec. Baras,,,
76.01.07.2007,,,,,,,7,Ompi,,,,Semula wil. Kec. Baras,,,
76.01.08,,,,8,Tikke Raya,-,,,5,,,Perda No. 9/2007,,,
76.01.08.2001,,,,,,,1,Tikke,,,,Semula wil. Kec.Pasangkayu,,,
76.01.08.2002,,,,,,,2,Makmur Jaya,,,,Semula wil. Kec. Pasangkayu,,,
76.01.08.2003,,,,,,,3,Lariang,,,,Semula wil. Kec. Pasangkayu,,,
76.01.08.2004,,,,,,,4,Pajalele,,,,Semula wil. Kec. Pasangkayu,,,
76.01.08.2005,,,,,,,5,Jengeng Raya,,,,Semula wil. Kec. Pasangkayu,,,
76.01.09,,,,9,Pedongga,-,,,4,,,Perda No. 9/2007,,,
,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,JUMLAH,,,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,
,,NAMA PROVINSI /,,,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N
K O D E,,KABUPATEN / KOTA,,,,,,,,,,,(Km2),(Jiwa) *),
,,,KAB,KOTA,,KECAMATAN,,,KELURAHAN,,D E S A,,,,
76.01.09.2001,,,,,,,,,,1,Malei,,,,Semula wil. Kec.Pasangkayu
76.01.09.2002,,,,,,,,,,2,Pedanda,,,,Semula wil. Kec. Pasangkayu
76.01.09.2003,,,,,,,,,,3,Batu Oge,,,,Semula wil. Kec. Pasangkayu
76.01.09.2004,,,,,,,,,,4,Martasari,,,,Semula wil. Kec. Pasangkayu
76.01.10,,,,,10,Bambaira,,,-,,,4,,,Perda No. 9/2007
76.01.10.2001,,,,,,,,,,1,Bambaira,,,,Semula wil. Kec. Bambalamotu
76.01.10.2002,,,,,,,,,,2,Kasoloang,,,,Semula wil. Kec. Bambalamotu
76.01.10.2003,,,,,,,,,,3,Tampaure,,,,Semula wil. Kec. Bambalamotu
76.01.10.2004,,,,,,,,,,4,Kaluku Nangka,,,,Semula wil. Kec. Bambalamotu
76.01.11,,,,,11,Sarjo,,,-,,,4,,,Perda No. 9/2007
76.01.11.2001,,,,,,,,,,1,Sarjo,,,,Semula wil. Kec. Bambalamotu
76.01.11.2002,,,,,,,,,,2,Maponu,,,,Semula wil. Kec. Bambalamotu
76.01.11.2003,,,,,,,,,,3,Letawa,,,,Semula wil. Kec. Bambalamotu
76.01.11.2004,,,,,,,,,,4,Sarude,,,,Semula wil. Kec. Bambalamotu
76.01.12,,,,,12,Lariang,,,-,,,7,,,Perda No. 4/2008
76.01.12.2001,,,,,,,,,,1,Parabu,,,,Semula wil. Kec. Baras
76.01.12.2002,,,,,,,,,,2,Kenangan,,,,Semula wil. Kec. Baras
76.01.12.2003,,,,,,,,,,3,Bajawali,,,,Semula wil. Kec. Baras
76.01.12.2004,,,,,,,,,,4,Singgani,,,,Semula wil. Kec. Baras
76.01.12.2005,,,,,,,,,,5,Kulu,,,,Semula wil. Kec. Baras
76.01.12.2006,,,,,,,,,,6,Batu Matoru,,,,Semula wil. Kec. Baras
76.01.12.2007,,,,,,,,,,7,Bambakoro,,,,Semula wil. Kec. Baras
76.02,2,KAB. MAMUJU,,,,,11,,13,,,88,"4.999,69",297.096,
76.02.01,,,,,1,Mamuju,,,4,,,4,,,
,,,,,,,,,Simboro,,,,,,Menjadi wil Kec Simboro & Kepulauan Perda No. 12/2002
76.02.01.1002,,,,,,,,1,Binanga,,,,,,
76.02.01.1003,,,,,,,,2,Mamunyu,,,,,,
