Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,,LUAS,JUMLAH,,,
K O D E,,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,(Km2),(Jiwa) *),,,
91,P A P U A,,,,,,,,,,,,,,
91.01.03.2021,,,,,,,8,Sanggase,,,,,,,
,,,,,,,,Kanis Kobat,,,,"Menjadi wil. Kec. Kaptel, Perda No. 2/2006",,,
,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
,,,,,,,,Ihalik,,,,"Menjadi wil. Kec. Kaptel, Perda No. 2/2006",,,
91.01.03.2024,,,,,,,9,Es Wambi,,,,Pemekaran Desa Wambi Perda No. 7/2013,,,
91.01.04,,,,4,Kimaam,-,,,14,,,,,,
91.01.04.2001,,,,,,,1,Kimaam,,,,,,,
91.01.04.2002,,,,,,,2,Komolom,,,,,,,
91.01.04.2003,,,,,,,3,Kumbis,,,,,,,
91.01.04.2004,,,,,,,4,Kalilam,,,,,,,
91.01.04.2005,,,,,,,5,Teri,,,,,,,
,,,,,,,,,,,,,,,
Banli,Menghapus desa sesuai Srt  Bup dan Ketua DPRD tgl 2 Maret,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,
,,Tabonji,"Menjadi wil. Kec. Tabonji, Perda No. 2/2006",,,,,,,,,,,,
,,Wanam,"Menjadi wil. Kec. Ilwayab, Perda No. 2/2006",,,,,,,,,,,,
